S	BETX	BETY	DX	DPX	ALFX	ALFY	MUX	MUY
-9.35	2.84882164	24.87118912	-0.000882729	2.20E-03	-1.949381113	-2.032538176	-0.262453346	-0.144034599
-9.34	2.888082504	24.90901566	-0.000829517	1.96E-03	-1.96626699	-2.036362171	-0.261938362	-0.143970822
-9.33	2.927684784	24.94670868	-0.000772511	1.70E-03	-1.983137369	-2.04035902	-0.261433629	-0.143907164
-9.32	2.967642546	24.98431778	-0.000712336	1.44E-03	-1.999997139	-2.044519424	-0.260937242	-0.143843566
-9.31	3.00792408	25.02184105	-0.000649686	1.16E-03	-2.016832352	-2.048830509	-0.260450391	-0.143780146
-9.3	3.048557997	25.05934715	-0.000585164	8.84E-04	-2.033653259	-2.053285122	-0.259970693	-0.143716906
-9.29	3.089512587	25.096838	-0.000519468	6.02E-04	-2.050446749	-2.057869434	-0.259499578	-0.143653606
-9.28	3.130816937	25.13437271	-0.000453198	3.17E-04	-2.067223549	-2.062577009	-0.259035377	-0.143590425
-9.27	3.172438145	25.17195511	-0.000387053	3.34E-05	-2.083969593	-2.06739378	-0.258578328	-0.143527602
-9.26	3.21440649	25.20965195	-0.000321633	-2.48E-04	-2.100696087	-2.072313547	-0.258127479	-0.143464659
-9.25	3.256688118	25.2474575	-0.000257636	-5.26E-04	-2.117388725	-2.077321768	-0.257682351	-0.143401776
-9.24	3.299299002	25.28542709	-0.000195687	-7.97E-04	-2.134052992	-2.082410336	-0.257243423	-0.143339132
-9.23	3.342252493	25.32360458	-0.000136413	-1.06E-03	-2.15069294	-2.087571144	-0.256808547	-0.143276547
-9.22	3.385514975	25.3619957	-8.05069E-05	-1.31E-03	-2.167294741	-2.092790127	-0.256378679	-0.143214081
-9.21	3.42911768	25.40065575	-2.85771E-05	-1.55E-03	-2.183869839	-2.098060608	-0.255952386	-0.143151675
-9.2	3.473026276	25.43959427	0.000018688	-1.78E-03	-2.20040369	-2.103368282	-0.255530624	-0.143089269
-9.19	3.517272472	25.4788723	6.06746E-05	-1.99E-03	-2.216907501	-2.108707428	-0.255111245	-0.143026982
-9.18	3.561821461	25.51849365	9.67013E-05	-2.18E-03	-2.233367443	-2.114063263	-0.254694967	-0.142964815
-9.17	3.606704712	25.55852127	0.000126147	-2.36E-03	-2.249794483	-2.119429827	-0.254280595	-0.142902766
-9.16	3.651887655	25.59894943	0.000148339	-2.51E-03	-2.266174793	-2.124793053	-0.253868369	-0.142840718
-9.15	3.697385311	25.63983154	0.000162641	-2.63E-03	-2.282512903	-2.130144358	-0.253457336	-0.142778788
-9.14	3.743213654	25.68122101	0.000168404	-2.73E-03	-2.298813343	-2.135475636	-0.253046541	-0.142716859
-9.13	3.789337158	25.72310257	0.000165143	-2.81E-03	-2.315067291	-2.140757561	-0.252636937	-0.142655109
-9.12	3.835796356	25.76545715	0.000153528	-2.86E-03	-2.331318855	-2.145860195	-0.252227811	-0.142593299
-9.11	3.882562637	25.80816269	0.000134732	-2.88E-03	-2.347600222	-2.150602579	-0.251820115	-0.142531608
-9.1	3.929680586	25.8511734	0.000109906	-2.89E-03	-2.363969088	-2.154809475	-0.251413612	-0.142470036
-9.09	3.977120161	25.89437485	8.02355E-05	-2.88E-03	-2.380457878	-2.158299446	-0.251010208	-0.142408465
-9.08	4.024907589	25.93768883	4.68774E-05	-2.87E-03	-2.397117853	-2.160895348	-0.250609426	-0.142347072
-9.07	4.073069096	25.98105621	1.09826E-05	-2.84E-03	-2.414000034	-2.162420034	-0.250211982	-0.142285679
-9.06	4.121574402	26.02435303	-2.62558E-05	-2.81E-03	-2.431136608	-2.162693501	-0.249818353	-0.142224465
-9.05	4.170469284	26.06753349	-0.0000637	-2.78E-03	-2.44858551	-2.161537647	-0.249429015	-0.142163251
-9.04	4.219722748	26.11047745	-0.000100156	-2.75E-03	-2.466378212	-2.158774853	-0.2490454	-0.142102157
-9.03	4.269378662	26.15314484	-0.000134616	-2.73E-03	-2.484552383	-2.15431881	-0.248666314	-0.142041181
-9.02	4.319383621	26.19558716	-0.000166923	-2.72E-03	-2.502973318	-2.148739338	-0.248293428	-0.141980503
-9.01	4.369756699	26.23794937	-0.000197356	-2.71E-03	-2.521472931	-2.142874479	-0.247925786	-0.141919766
-9	4.420435906	26.28033066	-0.000226145	-2.71E-03	-2.53985405	-2.13757205	-0.247562913	-0.141859148
-8.99	4.471420288	26.32286453	-0.000253557	-2.71E-03	-2.557941675	-2.133672953	-0.247205047	-0.14179865
-8.98	4.522706986	26.36569786	-0.000279857	-2.71E-03	-2.575560093	-2.132019758	-0.246851472	-0.141738151
-8.97	4.574235916	26.40892029	-0.000305279	-2.72E-03	-2.592513084	-2.133457422	-0.246502904	-0.14167795
-8.96	4.626024723	26.45269012	-0.000330097	-2.73E-03	-2.608631373	-2.138829708	-0.246157913	-0.14161775
-8.95	4.678012371	26.49710464	-0.000354547	-2.73E-03	-2.623720169	-2.148976803	-0.245817451	-0.141557787
-8.94	4.730217934	26.54231071	-0.000378901	-2.74E-03	-2.63760829	-2.164749384	-0.245480565	-0.141497765
-8.93	4.782577992	26.58840561	-0.000403396	-2.75E-03	-2.650103092	-2.186975956	-0.245147256	-0.141437744
-8.92	4.835119247	26.63551712	-0.00042822	-2.76E-03	-2.661117792	-2.216112852	-0.244817762	-0.1413779
-8.91	4.887795448	26.6836071	-0.000453358	-2.77E-03	-2.670717001	-2.251775742	-0.24449089	-0.141318236
-8.9	4.940623283	26.73270416	-0.000478804	-2.77E-03	-2.678998709	-2.293518305	-0.244167833	-0.141258691
-8.89	4.993619442	26.78283501	-0.00050455	-2.77E-03	-2.686058998	-2.340903282	-0.243848113	-0.141199206
-8.88	5.046739578	26.83395386	-0.00053056	-2.78E-03	-2.691985607	-2.393437386	-0.243531732	-0.141139899
-8.87	5.100022316	26.88610649	-0.00055684	-2.78E-03	-2.696876526	-2.450704098	-0.24321845	-0.141080533
-8.86	5.153421879	26.93925476	-0.000583351	-2.78E-03	-2.700822353	-2.512203217	-0.242908029	-0.141021405
-8.85	5.206975937	26.99344254	-0.000610098	-2.78E-03	-2.703918457	-2.577524424	-0.242600946	-0.140962456
-8.84	5.260640621	27.04863358	-0.000637044	-2.78E-03	-2.706256867	-2.646161318	-0.242297201	-0.140903388
-8.83	5.314433098	27.10484123	-0.000664184	-2.78E-03	-2.707931995	-2.717681646	-0.241996316	-0.140844558
-8.82	5.368369579	27.16210175	-0.00069151	-2.78E-03	-2.709037304	-2.791657209	-0.241698293	-0.140785907
-8.81	5.422406673	27.22037125	-0.000718987	-2.77E-03	-2.709666014	-2.867575407	-0.241403131	-0.140727435
-8.8	5.47658062	27.27968979	-0.000746619	-2.77E-03	-2.709911823	-2.945037365	-0.241111068	-0.140668844
-8.79	5.530847073	27.34002304	-0.000774368	-2.77E-03	-2.709867954	-3.023526669	-0.240821866	-0.14061061
-8.78	5.585244656	27.40141678	-0.00080224	-2.76E-03	-2.709627628	-3.102646351	-0.240535287	-0.140552376
-8.77	5.639727593	27.4638195	-0.000830196	-2.76E-03	-2.709285259	-3.181879759	-0.240251808	-0.140494262
-8.76	5.694334984	27.52729416	-0.000858242	-2.75E-03	-2.708933353	-3.260830641	-0.239970712	-0.140436386
-8.75	5.749021053	27.59178543	-0.00088634	-2.75E-03	-2.708665848	-3.338981628	-0.239692954	-0.140378569
-8.74	5.803803444	27.65732384	-0.000914484	-2.74E-03	-2.708576679	-3.415906906	-0.239417104	-0.140320931
-8.73	5.858698845	27.72393417	-0.00094267	-2.74E-03	-2.708758831	-3.491177559	-0.239143876	-0.140263413
-8.72	5.913662911	27.79157066	-0.000970859	-2.73E-03	-2.709305525	-3.564280272	-0.238873748	-0.140206073
-8.71	5.968733788	27.86028862	-0.000999056	-2.73E-03	-2.710310698	-3.634813309	-0.238605766	-0.140148793
-8.7	6.023864746	27.93003654	-0.001027224	-2.72E-03	-2.711867333	-3.702266455	-0.238340406	-0.140091632
-8.69	6.079096794	28.00086975	-0.001055367	-2.72E-03	-2.71407032	-3.766233921	-0.23807743	-0.140034769
-8.68	6.134382248	28.07273483	-0.001083449	-2.72E-03	-2.717010975	-3.826210976	-0.237816839	-0.139977907
-8.67	6.189761639	28.14569473	-0.001111474	-2.71E-03	-2.720785141	-3.881786108	-0.23755887	-0.139921282
-8.66	6.245187283	28.21969223	-0.001139404	-2.71E-03	-2.725483656	-3.932460547	-0.237302808	-0.139864777
-8.65	6.300677776	28.29475403	-0.001167234	-2.70E-03	-2.731201172	-3.977798462	-0.237049131	-0.139808391
-8.64	6.356250763	28.370924	-0.001194959	-2.70E-03	-2.738033772	-4.017359257	-0.236797599	-0.139752243
-8.63	6.41186142	28.44813347	-0.00122254	-2.70E-03	-2.746069908	-4.050654888	-0.236548452	-0.139696215
-8.62	6.467549324	28.52643967	-0.001249985	-2.70E-03	-2.755388975	-4.077357769	-0.236300735	-0.139640306
-8.61	6.52328825	28.60570908	-0.001277281	-2.70E-03	-2.765904903	-4.097860813	-0.236055641	-0.139584635
-8.6	6.579146385	28.6858902	-0.001304467	-2.69E-03	-2.777478933	-4.112936974	-0.235812692	-0.139529084
-8.59	6.635102749	28.76682091	-0.001331537	-2.69E-03	-2.789956093	-4.123333454	-0.235572128	-0.139473592
-8.58	6.691204071	28.84841919	-0.001358519	-2.69E-03	-2.803193569	-4.129815102	-0.235332755	-0.139418338
-8.57	6.747494698	28.93061638	-0.001385442	-2.69E-03	-2.817050457	-4.133141518	-0.235096006	-0.139363383
-8.56	6.803954601	29.01323509	-0.0014123	-2.69E-03	-2.831368208	-4.134068489	-0.234860925	-0.139308427
-8.55	6.860652924	29.096241	-0.001439133	-2.70E-03	-2.846012116	-4.133355141	-0.23462799	-0.13925371
-8.54	6.917569161	29.17945099	-0.001465936	-2.70E-03	-2.860824347	-4.131761074	-0.234396963	-0.139199112
-8.53	6.974770546	29.26283264	-0.001492746	-2.70E-03	-2.875668287	-4.130043984	-0.234168081	-0.139144514
-8.52	7.032237053	29.34621239	-0.001519561	-2.70E-03	-2.890386343	-4.128963947	-0.233940629	-0.139090274
-8.51	7.090037346	29.42954636	-0.001546418	-2.70E-03	-2.904842854	-4.12927866	-0.233715324	-0.139036153
-8.5	7.148144722	29.51268387	-0.001573311	-2.70E-03	-2.918908596	-4.13160038	-0.233491926	-0.138982151
-8.49	7.206577301	29.59568024	-0.001600245	-2.70E-03	-2.932611942	-4.135790825	-0.233270196	-0.138928269
-8.48	7.265344143	29.67863083	-0.001627222	-2.70E-03	-2.946027756	-4.141479015	-0.233050374	-0.138874505
-8.47	7.324388027	29.76151848	-0.001654214	-2.70E-03	-2.959214926	-4.148285389	-0.232831983	-0.13882104
-8.46	7.383741379	29.84447098	-0.001681232	-2.70E-03	-2.972252369	-4.155841351	-0.232615737	-0.138767634
-8.45	7.443345547	29.92747879	-0.001708246	-2.70E-03	-2.985198975	-4.163765907	-0.232401161	-0.138714407
-8.44	7.50323391	30.01066589	-0.001735269	-2.70E-03	-2.998134136	-4.171690941	-0.232187776	-0.1386613
-8.43	7.563348293	30.0940094	-0.001762272	-2.70E-03	-3.011108875	-4.179287911	-0.231976537	-0.138608311
-8.42	7.623737335	30.17758751	-0.001789275	-2.70E-03	-3.024148464	-4.186507702	-0.231766967	-0.138555442
-8.41	7.684356213	30.26130676	-0.00181626	-2.70E-03	-3.037245274	-4.193374634	-0.231559305	-0.138502751
-8.4	7.745232582	30.34519577	-0.001843238	-2.70E-03	-3.05040741	-4.199920178	-0.231353073	-0.138450299
-8.39	7.806392193	30.42926407	-0.001870221	-2.70E-03	-3.063640595	-4.206177712	-0.231148033	-0.138397847
-8.38	7.86779356	30.51343346	-0.00189719	-2.70E-03	-3.076938391	-4.212170601	-0.2309449	-0.138345693
-8.37	7.929484844	30.59775925	-0.001924167	-2.70E-03	-3.090312719	-4.217934609	-0.230743436	-0.138293599
-8.36	7.991424084	30.68215561	-0.001951132	-2.70E-03	-3.103754759	-4.223495007	-0.230543641	-0.138241683
-8.35	8.053661346	30.76667404	-0.001978109	-2.70E-03	-3.117277861	-4.228883743	-0.230345277	-0.138189767
-8.34	8.116153717	30.85123825	-0.002005079	-2.70E-03	-3.130873442	-4.234128952	-0.230148343	-0.138138209
-8.33	8.178925514	30.93585968	-0.002032052	-2.70E-03	-3.14454937	-4.239260674	-0.22995284	-0.138086651
-8.32	8.242003441	31.0205822	-0.00205904	-2.70E-03	-3.158287048	-4.244356632	-0.229759244	-0.138035272
-8.31	8.305321693	31.10538864	-0.00208602	-2.70E-03	-3.171957493	-4.249663353	-0.229566841	-0.137984012
-8.3	8.368909836	31.19041824	-0.002113008	-2.70E-03	-3.185428381	-4.255474091	-0.229376106	-0.13793299
-8.29	8.432699204	31.27567673	-0.002139981	-2.70E-03	-3.19854784	-4.262075901	-0.229186324	-0.137881969
-8.28	8.496720314	31.36130142	-0.002166956	-2.70E-03	-3.211184263	-4.26976347	-0.228998451	-0.137831126
-8.27	8.560909271	31.44727707	-0.002193909	-2.70E-03	-3.223228931	-4.278730393	-0.228811769	-0.137780581
-8.26	8.625329971	31.53361893	-0.002220863	-2.70E-03	-3.234809399	-4.288719177	-0.228626756	-0.137730037
-8.25	8.689956665	31.62017822	-0.002247801	-2.70E-03	-3.246104717	-4.299310207	-0.228443174	-0.137679552
-8.24	8.754837036	31.70690727	-0.002274737	-2.70E-03	-3.257306576	-4.310095787	-0.228260545	-0.137629364
-8.23	8.820020676	31.79375458	-0.002301685	-2.70E-03	-3.268606901	-4.320669174	-0.228079347	-0.137579296
-8.22	8.885479927	31.88057327	-0.002328628	-2.70E-03	-3.280185223	-4.330609322	-0.227899103	-0.137529229
-8.21	8.951289177	31.96734619	-0.00235559	-2.69E-03	-3.292237997	-4.339512825	-0.227721242	-0.13747928
-8.2	9.017421722	32.05392456	-0.002382554	-2.69E-03	-3.3049438	-4.346961021	-0.227543859	-0.137429629
-8.19	9.08395195	32.14028931	-0.002409545	-2.69E-03	-3.318499565	-4.352546692	-0.227367668	-0.137379979
-8.18	9.15085125	32.22629166	-0.002436544	-2.70E-03	-3.33308363	-4.355856419	-0.227193384	-0.137330626
-8.17	9.218169212	32.31188202	-0.002463568	-2.70E-03	-3.348887205	-4.356478691	-0.227020292	-0.137281273
-8.16	9.285955429	32.39701843	-0.002490628	-2.70E-03	-3.366105795	-4.354001999	-0.22684863	-0.137231921
-8.15	9.35418129	32.48154449	-0.002517709	-2.70E-03	-3.384913206	-4.348016739	-0.226677207	-0.137182926
-8.14	9.422863007	32.56565857	-0.002544824	-2.70E-03	-3.405022621	-4.339182377	-0.226508169	-0.13713399
-8.13	9.491736412	32.6500206	-0.002571922	-2.70E-03	-3.424752712	-4.331173897	-0.226339607	-0.137085174
-8.12	9.560617447	32.73553467	-0.002598987	-2.70E-03	-3.442212105	-4.328182221	-0.226172475	-0.137036477
-8.11	9.629215241	32.82295609	-0.002625961	-2.70E-03	-3.455483437	-4.334401608	-0.226006774	-0.136987899
-8.1	9.697341919	32.91318512	-0.002652829	-2.70E-03	-3.462670803	-4.354031563	-0.225841789	-0.1369395
-8.09	9.764707565	33.00698853	-0.002679533	-2.70E-03	-3.461865425	-4.391248226	-0.225677995	-0.136891101
-8.08	9.831248283	33.10471725	-0.002706071	-2.69E-03	-3.452346325	-4.44765234	-0.22551587	-0.13684306
-8.07	9.897312164	33.20527649	-0.002732501	-2.68E-03	-3.436682701	-4.517597675	-0.225354461	-0.136794959
-8.06	9.963243485	33.30722046	-0.002758865	-2.68E-03	-3.418040037	-4.594089508	-0.225194005	-0.136747037
-8.05	10.02948761	33.4092598	-0.002785241	-2.67E-03	-3.399557829	-4.670241356	-0.22503498	-0.136699294
-8.04	10.09638882	33.50993347	-0.002811672	-2.66E-03	-3.384402275	-4.739054203	-0.224876909	-0.136651491
-8.03	10.16439247	33.6079483	-0.002838236	-2.65E-03	-3.375715971	-4.793634892	-0.224719552	-0.136603986
-8.02	10.23384285	33.70185089	-0.002864975	-2.65E-03	-3.376657963	-4.827000618	-0.224564103	-0.13655654
-8.01	10.30518723	33.79034424	-0.002891969	-2.65E-03	-3.390382767	-4.832231522	-0.224409608	-0.136509334
-8	10.37876701	33.87197876	-0.002919258	-2.66E-03	-3.420032501	-4.802382469	-0.224256067	-0.136462186
-7.99	10.45500374	33.94541931	-0.002946913	-2.66E-03	-3.468761206	-4.730522156	-0.224103956	-0.136415218
-7.98	10.53432274	34.00931549	-0.002975004	-2.68E-03	-3.539752007	-4.609654903	-0.223952798	-0.136368428
-7.97	10.6170578	34.06224823	-0.003003572	-2.70E-03	-3.636103392	-4.4329319	-0.223802833	-0.136321877
-7.96	10.70359325	34.10323715	-0.003032683	-2.73E-03	-3.759975195	-4.195711613	-0.22365406	-0.136275206
-7.95	10.79399014	34.13220978	-0.003062325	-2.77E-03	-3.910475254	-3.900251865	-0.223506955	-0.136228894
-7.94	10.88840294	34.14932251	-0.003092522	-2.81E-03	-4.086431027	-3.549534559	-0.223360566	-0.13618264
-7.93	10.98684978	34.15467834	-0.003123254	-2.85E-03	-4.286416054	-3.147032738	-0.223215608	-0.136136447
-7.92	11.08945656	34.14841461	-0.003154534	-2.91E-03	-4.509207726	-2.695818424	-0.223071603	-0.136090432
-7.91	11.19635201	34.1306572	-0.003186378	-2.97E-03	-4.753614426	-2.198899269	-0.222929506	-0.136044417
-7.9	11.30754757	34.10153961	-0.003218761	-3.03E-03	-5.018161774	-1.65985322	-0.222788123	-0.135998343
-7.89	11.42321396	34.0611496	-0.003251712	-3.10E-03	-5.301761627	-1.081474423	-0.222648887	-0.135952328
-7.88	11.54335594	34.00967407	-0.003285209	-3.17E-03	-5.602910519	-0.467405379	-0.222510366	-0.135906313
-7.87	11.66814995	33.94717789	-0.003319277	-3.25E-03	-5.920547485	0.179617912	-0.222373037	-0.135860179
-7.86	11.79759502	33.87384415	-0.003353895	-3.33E-03	-6.253144264	0.855899572	-0.222237138	-0.135814165
-7.85	11.93187714	33.78974152	-0.00338909	-3.41E-03	-6.599664211	1.558753967	-0.222103147	-0.135767911
-7.84	12.07098293	33.6950531	-0.003424838	-3.50E-03	-6.958554268	2.284443378	-0.221970109	-0.135721599
-7.83	12.2150526	33.5898819	-0.003461155	-3.59E-03	-7.328656673	3.03002739	-0.221838502	-0.135675167
-7.82	12.36423397	33.4743042	-0.003498057	-3.68E-03	-7.708830833	3.792598486	-0.221708326	-0.135628556
-7.81	12.51850128	33.34853363	-0.003535517	-3.77E-03	-8.09749794	4.568377018	-0.22157958	-0.135581826
-7.8	12.67806435	33.21260834	-0.003573568	-3.87E-03	-8.493665695	5.354746819	-0.221452741	-0.135534738
-7.79	12.84288788	33.06674957	-0.003612181	-3.96E-03	-8.895744324	6.147909164	-0.221326856	-0.135487531
-7.78	13.01318932	32.91096878	-0.00365139	-4.06E-03	-9.30274868	6.945262909	-0.221202401	-0.135440205
-7.77	13.18892574	32.74552155	-0.003691165	-4.15E-03	-9.713083267	7.742999077	-0.221079378	-0.135392521
-7.76	13.37032318	32.57040024	-0.00373154	-4.25E-03	-10.12577057	8.538524628	-0.220958022	-0.13534448
-7.75	13.55733109	32.38586044	-0.003772486	-4.34E-03	-10.53920841	9.328026772	-0.220838575	-0.13529626
-7.74	13.75010967	32.19197083	-0.003814022	-4.44E-03	-10.95226479	10.10861015	-0.220719842	-0.135247682
-7.73	13.94882107	31.98877716	-0.003856163	-4.53E-03	-11.36380768	10.87736797	-0.220603256	-0.135198687
-7.72	14.1534071	31.77655792	-0.003898883	-4.62E-03	-11.77223778	11.63050461	-0.220488099	-0.135149334
-7.71	14.36411095	31.55527878	-0.003942214	-4.71E-03	-12.17657471	12.36539745	-0.220374374	-0.135099564
-7.7	14.580863	31.32523155	-0.003986127	-4.80E-03	-12.57522488	13.0782814	-0.220262555	-0.135049497
-7.69	14.80391598	31.08636856	-0.004030657	-4.88E-03	-12.96719933	13.76649857	-0.220152168	-0.134998773
-7.68	15.03319073	30.83899689	-0.004075772	-4.96E-03	-13.35091305	14.42631817	-0.22004321	-0.134947871
-7.67	15.26885986	30.58315659	-0.004121491	-5.04E-03	-13.72523117	15.05480862	-0.219935922	-0.134896253
-7.66	15.51110649	30.31886673	-0.004167836	-5.11E-03	-14.08899689	15.64898682	-0.219830779	-0.134844218
-7.65	15.7598362	30.04645538	-0.004214771	-5.18E-03	-14.44064999	16.20520401	-0.219726829	-0.134791587
-7.64	16.01532745	29.76584244	-0.004262336	-5.25E-03	-14.77916718	16.72067642	-0.219624547	-0.134738539
-7.63	16.27747345	29.4773674	-0.004310496	-5.31E-03	-15.10300064	17.19180489	-0.219523935	-0.134684895
-7.62	16.54656601	29.18093109	-0.00435929	-5.37E-03	-15.41110992	17.61575317	-0.219425468	-0.134630536
-7.61	16.82248878	28.87689209	-0.004408684	-5.41E-03	-15.70197296	17.98898888	-0.219328431	-0.134575699
-7.6	17.10554123	28.56514359	-0.004458718	-5.46E-03	-15.97452354	18.30859756	-0.219232826	-0.134520028
-7.59	17.39559746	28.24604607	-0.004509355	-5.50E-03	-16.22726059	18.57113266	-0.219139366	-0.134463702
-7.58	17.69285202	27.91961288	-0.004560616	-5.53E-03	-16.45900726	18.77352142	-0.219047574	-0.134406958
-7.57	17.99751282	27.58583641	-0.004612524	-5.55E-03	-16.66855049	18.9126091	-0.218957452	-0.134349321
-7.56	18.30941582	27.24518204	-0.004665039	-5.56E-03	-16.85511017	18.98639488	-0.218869476	-0.134291027
-7.55	18.62873459	26.89803123	-0.004718175	-5.57E-03	-17.02173615	18.99991417	-0.218782691	-0.1342319
-7.54	18.95513153	26.54543877	-0.004771866	-5.58E-03	-17.17234612	18.96038628	-0.218697814	-0.134172057
-7.53	19.28875351	26.18792725	-0.004826122	-5.58E-03	-17.31111526	18.87500763	-0.218614845	-0.134111379
-7.52	19.62924767	25.82654953	-0.004880873	-5.57E-03	-17.44198608	18.75107574	-0.218533067	-0.134049867
-7.51	19.97677422	25.46182251	-0.00493613	-5.57E-03	-17.56911087	18.59572029	-0.218452958	-0.13398758
-7.5	20.33096886	25.09481049	-0.004991824	-5.56E-03	-17.69644547	18.41629028	-0.218374519	-0.133924459
-7.49	20.6918602	24.72616386	-0.005047946	-5.55E-03	-17.82809448	18.21995926	-0.21829751	-0.133860443
-7.48	21.05949783	24.35652542	-0.005104488	-5.55E-03	-17.96815681	18.01386642	-0.218221692	-0.133795415
-7.47	21.43349266	23.98696136	-0.005161379	-5.54E-03	-18.12058067	17.80540085	-0.218147306	-0.133729552
-7.46	21.81403351	23.61798668	-0.005218632	-5.54E-03	-18.28953552	17.60163116	-0.218074111	-0.133662556
-7.45	22.200737	23.25066376	-0.005276173	-5.54E-03	-18.47894669	17.40994263	-0.218002347	-0.133594845
-7.44	22.59378815	22.88549805	-0.005334019	-5.55E-03	-18.69300842	17.23741531	-0.217931299	-0.133525942
-7.43	22.99250603	22.52351952	-0.005392072	-5.57E-03	-18.93287277	17.08890343	-0.21786168	-0.133456205
-7.42	23.39571381	22.16519928	-0.005450219	-5.58E-03	-19.19117546	16.96105003	-0.217793493	-0.133385335
-7.41	23.80206108	21.81100082	-0.005508337	-5.60E-03	-19.45883942	16.84892464	-0.217725305	-0.133313273
-7.4	24.20972824	21.46178055	-0.00556623	-5.62E-03	-19.72647095	16.74773216	-0.217659263	-0.133240138
-7.39	24.61752319	21.11785507	-0.005623797	-5.64E-03	-19.98508835	16.65250397	-0.217593698	-0.133165811
-7.38	25.02362442	20.7800827	-0.005680842	-5.66E-03	-20.22530365	16.55842209	-0.217529325	-0.133090232
-7.37	25.4268322	20.44879913	-0.005737263	-5.67E-03	-20.43811417	16.46053314	-0.217465906	-0.133013461
-7.36	25.82533646	20.1248436	-0.005792867	-5.68E-03	-20.61416626	16.35401535	-0.21740344	-0.132935379
-7.35	26.21792984	19.80855942	-0.005847548	-5.67E-03	-20.74440575	16.23390579	-0.217341689	-0.132855807
-7.34	26.60280609	19.50077629	-0.005901118	-5.66E-03	-20.81954765	16.09540558	-0.21728137	-0.132774983
-7.33	26.97861099	19.20196342	-0.005953446	-5.63E-03	-20.83046722	15.93358612	-0.217221526	-0.132692669
-7.32	27.34397507	18.91260529	-0.006004405	-5.59E-03	-20.76794624	15.7434864	-0.217162399	-0.132608984
-7.31	27.69711113	18.63350296	-0.006053808	-5.54E-03	-20.62286758	15.52038097	-0.217104225	-0.13252369
